objectid,name,address,lng,lat,type_,subtype_,source,verified,exisitng,contact,website,comment_,city,state,zip
680,Eagle Rock Junior/Senior High School,1750 Yosemite Drive,-118.20548440000,34.13328401000,School Garden,"Middle School, High School",EnrichLA,Verified,null,Mylene┬áKeipp,,,Los Angeles,CA,90041
681,John Muir Elementary School,2526 Sixth Street,-118.48045827000,34.00575671000,School Garden,Elementary,Site Survey,Verified,null,,,,Santa Monica,CA,90405
682,Wilton Place Elementary,745 S WILTON PL,-118.31430204000,34.05834105000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90005
683,El Sereno Middle School,2839 N. Eastern Ave.,-118.17806159000,34.07897131000,School Garden,Middle School,EnrichLA,Verified,null,,,,Los Angeles,CA,90032
684,Young Oak Kim Academy,615 S SHATTO PL,-118.28992636000,34.06313860000,School Garden,Middle,Site Survey,Verified,null,,,,Los Angeles,CA,90005
685,Foster Elementary School,1620 N. Paynes Ave.,-118.20299735000,33.90601329000,School Garden,Elementary,EnrichLA,Verified,null,,,,Compton,CA,90221
686,Magnolia Avenue Elementary,1626 S ORCHARD AVE,-118.28850696000,34.04395799000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90006
687,Gardner Street Elementary School,7450 Hawthorn Ave.,-118.35202994000,34.09979278000,School Garden,Elementary,EnrichLA,Verified,null,Michael┬áRosner,,,Los Angeles,CA,90046
688,Berendo Middle,1157 S BERENDO ST,-118.29372245000,34.04999009000,School Garden,Middle,Site Survey,Verified,null,,,,Los Angeles,CA,90006
689,Citizen Of The World Charter,1316 N. Bronson Ave.,-118.31794662000,34.09481018000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90028
690,Olympic High School,721 Ocean Park Blvd,-118.47688462000,34.00666618000,School Garden,High,Site Survey,Verified,null,,,,Santa Monica,CA,90405
691,Crystal Stairs- Sullivan School,725 w. Raymond Street,-118.23624947000,33.88715757000,School Garden,Headstart,EnrichLA,Verified,null,,,,Compton,CA,90220
692,Rockdale Vapa Magnet,1303 Yosemite Drive,-118.19446557000,34.13308703000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90041
693,Rio Vista Elementary School,4243 Satsuma Avenue,-118.36738217000,34.14707095000,School Garden,Elementary,Site Survey,Verified,null,,,,North Hollywood,CA,91602
694,Juan Cabrillo Elementary School,5309 W. 135th St.,-118.37295974000,33.90949780000,School Garden,Elementary,EnrichLA,Verified,null,,,,Hawthorne,CA,90250
695,Kester Avenue Elementary School,5353 Kester Ave.,-118.45749205000,34.16758061000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,91411
696,Eagle Rock High School,1750 Yosemite Drive,-118.20548440000,34.13328401000,School Garden,High,Site Survey,Verified,null,,,,Los Angeles,CA,90041
697,Yorkdale Elementary School,6125 Poppy Peak Drive,-118.18646660000,34.12843777000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90042
698,Lenicia B. Weemes Elementary School,1260 West 36th Pl.,-118.29640781000,34.02188357000,School Garden,Elementary,EnrichLA,Verified,null,Lynn┬áBrown,,,Los Angeles,CA,90007
699,Loreto Elementary School,2211 W Ave 30,-118.23701522000,34.10451896000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90065
700,Lexington Avenue Primary Center School,4564 Lexington Ave.,-118.28836921000,34.09343370000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90029
701,Mt. Washington Elementary School,3981 San Rafael Avenue,-118.21563258000,34.10438959000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90065
702,Los Feliz Charter School For The Arts School,2709 Media Center Dr.,-118.24327406000,34.10893745000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90065
703,Lexington Avenue Primary School Center,4564 W Lexington Avenue,-118.28835156000,34.09343733000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90029
704,Los Feliz Elementary School,1740 N New Hampshire Ave.,-118.29330636000,34.10259119000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90027
705,Atwater Elementary School,3271 Silver Lake Blvd.,-118.25369848000,34.11468347000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90039
706,Luther Burbank Middle School,6460 N FIigueroa St.,-118.18365653000,34.11986304000,School Garden,Middle School,EnrichLA,Verified,null,,,,Los Angeles,CA,90042
707,Rosewood Elementary,503 N CROFT AVE,-118.37426224000,34.08109084000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90048
708,Hollenbeck Middle School,2510 6th St,-118.21250365000,34.03690861000,School Garden,High School,EnrichLA,Verified,null,Randy┬áRomero,,,Los Angeles,CA,90023
709,Canfield Avenue Elementary,9233 AIRDROME ST,-118.39050376000,34.04978729000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90035
710,John Marshall High School,3939 Tracy St.,-118.27859866000,34.10835819000,School Garden,Elementary,EnrichLA,Verified,null,Patricia┬áHeideman,,,Los Angeles,CA,90027
711,El Sereno Elementary School,3838 Rosemead Avenue,-118.17754221000,34.08989635000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90032
712,Selma Avenue Elementary School,6611 Selma Ave,-118.33421263000,34.09976830000,School Garden,Elementary,EnrichLA,Verified,null,Glendy┬áMarin,,,Los Angeles,CA,90028
713,"A-G Sod Farms, Incorporated",40th street East and N,-117.35627902000,33.93009686000,Nursery,,Nursery Database,Rejected,null,,,,Palmdale,CA,92506
714,Alta Loma Elementary School,1745 Vineyard Avenue,-118.33886707000,34.04240686000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90001
715,South Gate Middle School,4100 Firestone Blvd,-118.19797262000,33.95337312000,School Garden,Middle School,EnrichLA,Verified,null,Janet┬áMack,,,South Gate,CA,90280
716,Kerry Olinger,3485 Greenwood Ave,-118.44728325000,34.00605231000,School Garden,Middle,Site Survey,Verified,null,,,,Los Angeles,CA,90066
717,Tenth Street Elementary,1000 Grattan Street,-118.27338412000,34.04853319000,School Garden,Elementary,EnrichLA,Verified,null,William┬áOtto,,,Los Angeles,CA,90015
718,Rosewood Elementary School,North Croft Ave,-118.37424532000,34.07853801000,School Garden,Elementary,EnrichLA,Verified,null,,,,West Hollywood,CA,90048
719,Wr Powell Elementary School,1035 E Mauna Loa Avenue,-117.88659779000,34.12512039000,School Garden,Elementary,Site Survey,Verified,null,,,,AZUSA,CA,91702
720,Toland Way Elementary,4545 TOLAND WAY,-118.21675148000,34.12085839000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90041
721,Aldama Elementary School,632 N AVE 50,-118.20577484000,34.10988719000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90042
722,Glassell Park Elementary School,2211 W AVE 30,-118.23701522000,34.10451896000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90065
723,Westminster Elementary School,1010 Abbot Kinney Blvd,-118.47220441000,33.99211385000,School Garden,Elementary,Site Survey,Verified,null,,,,Venice,CA,90291
724,Baldwin Hills G/Ha Magnet,5421 Rodeo Road,-118.36527957000,34.02159802000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90016
725,Carthay Center Elementary School,6351 W. Olympic Blvd.,-118.36922719000,34.05883756000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90048
726,Melrose Elementary School,731 N. Detroit St.,-118.34521281000,34.08437994000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90046
727,Ramona Elementary School,9351 Laurel St.,-118.13525740000,33.88298232000,School Garden,Elementary,EnrichLA,Verified,null,,,,Bellflower,CA,90706
728,La Leadership Academy Charter School,234 E. Avenue 33,-118.21091223000,34.08329717000,School Garden,Charter 6th-12th grade,Site Survey,Verified,null,,,,Los Angeles,CA,90031
729,East Los Angeles College,1301 Avenida Cesar Chavez,-118.14788842000,34.03887906000,School Garden,College,2015 Master Gardeners List,Verified,null,,,,Monterey Park,CA,91754
730,Pencil Tree Man,1595 Las Lunas St.,-118.11755987000,34.15658859000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91106
731,Eliot Middle,2184 N Lake Ave,-118.13158739000,34.18341530000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,91001
732,Emblem Academy,22635┬áW. Espuella Drive,-118.53184973000,34.42913673000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Saugus,CA,91350
733,Enadia Way Elementary,22944 Enadia Way,-118.62760907000,34.20002287000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,West Hills,CA,91307
734,Foshay Learning Center,3751 S. Harvard Blvd,-118.30620284000,34.01918073000,School Garden,K-12,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90018
735,Frank Del Olmo Elementary School,100 North New Hampshire Ave,-118.29289609000,34.07292054000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90004
736,Sch Glassell Park Elementary,2211 W. Ave 30,-118.23701522000,34.10451896000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90065
737,Glenfeliz Elementary,3955 Glenfeliz Blvd,-118.26784440000,34.12238872000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90039
738,Grand View Elementary,3951 Grand View Boulevard,-118.42889929000,34.00182227000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90066
739,Grant High School,13000 Oxnard Street,-118.41625011000,34.17936286000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Valley Glen,CA,91401
740,Greenspace At Macy Intermediate,2101 Lupine Avenue,-118.12453240000,34.04041140000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Monterey Park,CA,91755
741,Hamilton High,2955 South Robertson Blvd,-118.38954104000,34.03386745000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90034
742,Hamilton Middle,1060 E 70th┬áSt.,-118.17949015000,33.88180798000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Long Beach,CA,90805
743,Sierra Vista Middle School,777 E Puente Ave,-117.87298502000,34.08250088000,School Garden,Middle,Site Survey,Verified,null,,,,Covina,CA,91723
744,Crenshaw High,5010 - 11th Avenue,-118.32935590000,33.99657080000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90043
745,Culver City High,4401 Elenda Street,-118.40210091000,34.00767857000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90230
746,Delevan Drive Elementary,4168 W Avenue 42,-118.22735772000,34.12714754000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90065
747,Sch L.A. Valley College Child Development Center,5800 Fulton Ave,-118.42245650000,34.17835002000,School Garden,Headstart,2015 Master Gardeners List,Verified,null,,,,Van Nuys,CA,91401
748,La Petite Preschool,1709 E Palmdale Blvd,-118.09805955000,34.57968764000,School Garden,Preschool,2015 Master Gardeners List,Verified,null,,,,Palmdale,CA,93550
749,Larchmont Charter (Hollygrove),815 N El Centro Ave,-118.32447237000,34.08574942000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90038
750,Theodore Roosevelt High School,456 S Mathews St,-118.21122856000,34.03920404000,School Garden,High School,EnrichLA,Verified,null,,,,Los Angeles,CA,90033
751,Lincoln Drew Elementary,1667 East 118th St,-118.24429603000,33.92597099000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90059
752,Toluca Lake Elementary School,4840 Cahuenga Blvd,-118.36151611000,34.15856997000,School Garden,Elementary,EnrichLA,Verified,null,Carol┬áReo-Bove,,,North Hollywood,CA,91601
753,Lincoln Elementary,1175 E. 11th Street,-118.17727482000,33.78082857000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Long Beach,CA,90813
754,Utah Street Elementary School,255 Gabriel Garcia Marquez St.,-118.22398237000,34.04903320000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90033
755,Longden Elementary,9501 Wendon Ave,-118.06506663000,34.11196096000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Temple City,CA,91780
756,Van Nuys Middle School,5435 Vesper Ave.,-118.45095231000,34.16892096000,School Garden,Middle School,EnrichLA,Verified,null,,,,Sherman Oaks,CA,91411
757,Los Angeles Mission College,13356 Eldridge Avenue,-118.41958000000,34.31392335000,School Garden,College,2015 Master Gardeners List,Verified,null,,,,Sylmar,CA,91342
758,Los Feliz Charter For The Arts,2709 Media Center Dr┬á,-118.24327406000,34.10893745000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90065
759,West Vernon Elementary School,4312 S. Grand Ave.,-118.28048680000,34.00469214000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90037
760,Whaley Middle School,14401 S Gibson Ave,-118.18951676000,33.90266020000,School Garden,Middle School,EnrichLA,Verified,null,,,,Compton,CA,90221
761,John Muir Elementary,2526 Sixth Street,-118.48045827000,34.00575671000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Santa Monica,CA,90405
762,John Muir High,1905 N. Lincoln Avenue,-118.15968879000,34.17861040000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Pasadena,CA,91103
763,John Muir Middle,5929 S. Vermont Avenue,-118.29151262000,33.98652052000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90044
764,Jordan Plus High,171 W. Bort St,-118.20450625000,33.87046862000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Long Beach,CA,90805
765,Woodlawn Elementary School,6314 Woodlawn Ave.,-118.17781727000,33.97786536000,School Garden,Elementary,EnrichLA,Verified,null,,,,Bell,CA,90201
766,Madison Elementary,515 E Ashtabula St,-118.13988294000,34.15874026000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Pasadena,CA,91104
767,Atwater Park Center For Children,3370 Perlita Ave,-118.25613908000,34.11703782000,School Garden,Headstart,EnrichLA,Verified,null,,,,Los Angeles,CA,90039
768,Manual Arts High,4131 South Vermont Ave,-118.29158255000,34.00877030000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90037
769,Johnston Cds/ Science Center,2210 Taper Ave.,-118.29949856000,33.76536915000,School Garden,CDS,NEOP,Verified,null,,,,San Pedro,CA,90731
770,135Th St,801 W. 135th St.,-118.28941002000,33.90918824000,School Garden,Elementary,NEOP,Verified,null,,,,Gardena,CA,90247
771,Marguerita Elementary,1603 S. Marguerita Avenue,-118.13821017000,34.07535318000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Alhambra,CA,91803
772,186Th St,1581 W. 186th St.,-118.30587999000,33.86201846000,School Garden,Elementary,NEOP,Verified,null,,,,Gardena,CA,90248
773,Mark Twain Elementary,3728 West 154th Street,-118.33855248000,33.89097452000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Lawndale,CA,90260
774,24Th St,2055 W. 24th St.,-118.31012015000,34.03474858000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90018
775,Marquez Charter Elementary,┬á16821 Marquez Avenue,-118.54764039000,34.04548186000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Pacific Palisades,CA,90272
776,2Nd St,1942 E. Second St.,-118.21714077000,34.04526507000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90033
777,95Th St,1109 W. 96th St.,-118.29243921000,33.94872852000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90044
778,Mckinley Elementary,2401 Santa Monica Blvd.,-118.47638230000,34.03168241000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Santa Monica,CA,90404
779,Wilshire Park Elementary School,4063 Ingraham Street,-118.31652935000,34.06080845000,School Garden,Elementary,EnrichLA,Verified,null,LeighAnn┬áCreary,,,Los Angeles,CA,90005
780,Lupin Hill Elementary,26210 Adamor Rd,-118.69794983000,34.16357699000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Calabasas,CA,91302
781,Wilton Place Elementary School,745 South Wilton Place,-118.31430204000,34.05834105000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90005
782,Luther Burbank Middle,6060 N Figueroa St,-118.18830164000,34.11178990000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90042
783,Barton Hill,423 N. Pacific Ave.,-118.28791233000,33.74646061000,School Garden,Elementary,NEOP,Verified,null,,,,San Pedro,CA,90731
784,Bushnell Way,5507 Bushnell Way,-118.18882445000,34.10235926000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90042
785,Monlux Elementary,6051 Bellaire Ave.,-118.40947261000,34.18168108000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,North Hollywood,CA,91606
786,Newhall Elem,24607 N. Walnut St.,-118.53169192000,34.38185105000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Newhall,CA,91321
787,Farmdale,2660 Ruth Swiggett Dr.,-118.17968602000,34.07706071000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90032
788,Glenfeliz,3955 Glenfeliz Blvd.,-118.26784440000,34.12238872000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90039
789,Oak Park Unified School District,5801 Conifer St,-118.76479847000,34.17092795000,School Garden,,2015 Master Gardeners List,Rejected,null,,,,Oak Park,CA,91377
790,Hawaiian Ave,540 Hawaiian Ave.,-118.27645643000,33.77552286000,School Garden,Elementary,NEOP,Verified,null,,,,Wilmington,CA,90744
791,Ocean Charter,12606 Culver Blvd,-118.42388543000,33.98726179000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90066
792,Kester,5353 Kester Ave.,-118.45749205000,34.16758061000,School Garden,Elementary,NEOP,Verified,null,,,,Van Nuys,CA,91411
793,Lomita Mst,2211 W.  27th St.,-118.31810484000,33.79436023000,School Garden,Elementary,NEOP,Verified,null,,,,Lomita,CA,90717
794,Bandini,425 N. Bandini St.,-118.29897195000,33.74643148000,School Garden,Elementary,NEOP,Verified,null,,,,San Pedro,CA,90731
795,Mack,3020 S. Catalina St.,-118.29368632000,34.02652001000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90007
796,Michelle Obama,8150 Cedros Ave.,-118.45354136000,34.21881939000,School Garden,Elementary,NEOP,Verified,null,,,,Panorama City,CA,91402
797,Micheltorena,1511 Micheltorena St.,-118.27493542000,34.08906766000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90026
798,O'Melveny,728 Woodworth St.,-118.44453030000,34.27580850000,School Garden,Elementary,NEOP,Verified,null,,,,San Fernando,CA,91340
799,Mckinley School Of The Arts,325 South Oak Knoll Ave,-118.13521036000,34.14018866000,School Garden,K-8,2015 Master Gardeners List,Verified,null,,,,Pasadena,CA,91101
800,Melrose Elementary,731 N Detroit St.,-118.34521281000,34.08437994000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90046
801,Annandale,6125 Poppy Peak Dr.,-118.18646660000,34.12843777000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90042
802,Monroe,9229 Haskell Ave.,-118.47636299000,34.23605144000,School Garden,High School,NEOP,Verified,null,,,,North Hills,CA,91343
803,San Pedro,1001 W. 15th St.,-118.29906170000,33.73061420000,School Garden,High School,NEOP,Verified,null,,,,San Pedro,CA,90731
804,Sylmar,13050 Borden Ave.,-118.44282835000,34.30725459000,School Garden,High School,NEOP,Verified,null,,,,Sylmar,CA,91342
805,Caroldale,22424 Caroldale Ave.,-118.28389012000,33.82175789000,School Garden,K-8,NEOP,Verified,null,,,,Carson,CA,90745
806,Elizabeth,4811 Elizabeth St.,-118.18371597000,33.96296768000,School Garden,K-12,NEOP,Verified,null,,,,Cudahy,CA,90201
807,Vista,15040 Roscoe Blvd.,-118.45948799000,34.22144653000,School Garden,Middle School,NEOP,Verified,null,,,,Panorama City,CA,91402
808,Marlton,4000 Santo Tomas Dr.,-118.34407409000,34.00945563000,School Garden,Special Education,NEOP,Verified,null,,,,Los Angeles,CA,90008
809,Willenberg,308 Weymouth Ave.,-118.30996285000,33.74193931000,School Garden,Special Education,NEOP,Verified,null,,,,San Pedro,CA,90732
810,Fremont Community Garden And Wellness Center,7821 South Avalon Boulevard,-118.26519728000,33.96816788000,School Garden,High,Site Survey,Verified,null,,,,Los Angeles,CA,90003
811,Las Flores Educational Center,10039 Palm Street,-118.12014019000,33.87666654000,School Garden,K-8grade homeschool program,Site Survey,Verified,null,,,,Bellflower,CA,90706
812,White Oak Elementary,Village School Road,-118.81195647000,34.14379229000,School Garden,Elementary,Site Survey,Verified,null,,,,Westlake Village,CA,91361
813,Round Meadow Elementary,5151 Round Meadow Rd.,-118.66590724000,34.15351511000,School Garden,Elementary,Site Survey,Verified,null,,,,Hidden Hills,CA,91302
814,Rockdale Visual & Performing Arts Magnet,1303 YOSEMITE DR,-118.19446557000,34.13308703000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90041
815,Larchmont Charter,1265 N. Fairfax Ave.,-118.36157205000,34.09355025000,School Garden,K - 10,Site Survey,Verified,null,,,,West Hollywood,CA,90046
816,Richland Ave,11562 Richland Ave.,-118.44014561000,34.02869487000,School Garden,Elementary,NEOP,Verified,null,,,,Los Angeles,CA,90064
817,San Miguel,9801 San Miguel Ave.,-118.20064166000,33.94568534000,School Garden,Elementary,NEOP,Verified,null,,,,South Gate,CA,90280
818,Jordan,2265 E. 103rd St.,-118.23097899000,33.94313752000,School Garden,High School,NEOP,Verified,null,,,,Los Angeles,CA,90002
819,Manual Arts,4131 S. Vermont Ave.,-118.29158255000,34.00877030000,School Garden,High School,NEOP,Verified,null,,,,Los Angeles,CA,90037
820,Juan Cabrillo Elementary School,5309 West 135th Street,-118.37295974000,33.90949780000,School Garden,Elementary,Site Survey,Verified,null,,,,Hawthorne,CA,90250
821,Juan De Anza,12110 Hindry Ave,-118.37218432000,33.92283127000,School Garden,Elementary,Site Survey,Verified,null,,,,Hawthorne,CA,90250
822,Arroyo Vista Elementary School,335 El Centro Street,-118.16719908000,34.11401310000,School Garden,Elementary,Site Survey,Verified,null,,,,South Pasadena,CA,91030
823,South Pasadena High School,1401 Fremont Ave,-118.15320121000,34.10986290000,School Garden,High,Site Survey,Verified,null,,,,South Pasadena,CA,91030
824,Washington Elementary,1100 Lilienthal Lane,-118.36556746000,33.86390244000,School Garden,Elementary,Site Survey,Verified,null,,,,Redondo Beach,CA,90278
825,Birney Elementary School,1600 Green Lane,-118.37693355000,33.86910984000,School Garden,Elementary,Site Survey,Verified,null,,,,Redondo Beach,CA,90278
826,Nelson Elementary,330 North California Avenue,-117.96678733000,34.03388386000,School Garden,Elementary,Site Survey,Verified,null,,,,La Puente,CA,91744
827,Beryl Heights Elementary,920 Beryl Street,-118.38454036000,33.85220592000,School Garden,Elementary,Site Survey,Verified,null,,,,Redondo Beach,CA,90277
828,New Village Girls Academy,147 N. Occidental Blvd.,-118.27918608000,34.07114662000,School Garden,High,Site Survey,Verified,null,,,,Los Angeles,CA,90026
829,Traweek Middle School,1941 E. Rowland Ave.,-117.90478888000,34.07919769000,School Garden,Middle,Site Survey,Verified,null,,,,West Covina,CA,91784
830,Madison Elementary School,2200 MacKay Lane,-118.36852671000,33.87521099000,School Garden,Elementary,Site Survey,Verified,null,,,,Redondo Beach,CA,90278
831,Arlene Gallego,801 N Del Valle Ave,-117.94373992000,34.03305513000,School Garden,Elementary,Site Survey,Verified,null,,,,La Puente,CA,91744
832,Cedarlane Academy,16333 Cedarlane Dr.,-117.95089011000,33.99869877000,School Garden,Middle,Site Survey,Verified,null,,,,Hacienda Hts.,CA,91745
833,Hancock Park Elementary School,408 S FAIRFAX AVE,-118.36137624000,34.06952072000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90036
834,Olita Elementary,950 S. Briercliff Drive,-117.97390322000,33.92101358000,School Garden,Elementary,Site Survey,Rejected,null,,,,La Habra,CA,90631
835,6Th Avenue Elementary,3109 SIXTH AVE,-118.32363203000,34.02662024000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90018
836,Woodcrest Elementary,1151 W 109TH ST,-118.29495906000,33.93731807000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90044
837,Las Palmas,461 N. Lark ellen ave,-117.91663877000,34.08977679000,School Garden,Middle,Site Survey,Verified,null,,,,Covina,CA,91722
838,Jeff Winckler,600 Harkness Ln.,-118.38112365000,33.86013365000,School Garden,Elementary,Site Survey,Verified,null,,,,Redondo Beach,CA,90278
839,Littlerock High School,10833 East Avenue R,-117.93575330000,34.57264416000,School Garden,High,Site Survey,Verified,null,,,,Littlerock,CA,93543
840,Patrick Henry K-8 School,3720 Canehill Avenue,-118.11044046000,33.82558833000,School Garden,K-8,AHA,Verified,null,,,,Long Beach,CA,90808
841,Queen Anne Place,1212 QUEEN ANNE PL,-118.33141887000,34.05141902000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90019
842,Prisk Elementary School,2375 Fanwood Avenue,-118.11559123000,33.80063404000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90815
843,Saturn Street Elementary,5360 SATURN ST,-118.35620716000,34.04678375000,School Garden,Elementary,Site Survey,Verified,null,,,,LOS ANGELES,CA,90019
844,Signal Hill Elementary School,2285 Walnut Avenue,-118.17204122000,33.79856887000,School Garden,Elementary,AHA,Verified,null,,,,Signal Hill,CA,90755
845,Pio Pico Middle,1512 S ARLINGTON AVE,-118.31769534000,34.04514551000,School Garden,Middle,Site Survey,Verified,null,,,,LOS ANGELES,CA,90019
846,Twain Elementary School,5021 E. Centrailia Street,-118.13470426000,33.83962911000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90808
847,Coliseum Street Elementary,4400 COLISEUM ST,-118.34475942000,34.01822267000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90016
848,Webster Elementary School,1755 W. 32nd Way,-118.21595557000,33.81618064000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90810
849,Aroma Orchids,2043 Desire Ave.,-117.89430910000,33.98155890000,Farm,,Certified Producers List,Verified,null,,,,Rowland Heights,CA,91748
850,Joseph Pomeroy Widney High,2302 S GRAMERCY PL,-118.31328687000,34.03578007000,School Garden,High,Site Survey,Verified,null,,,,LOS ANGELES,CA,90018
851,Coughlin Elementary,11035 Borden Avenue,-118.40242004000,34.27032939000,School Garden,Elementary,AHA,Verified,null,,,,Pacoima,CA,91331
852,"Jaye, Robert",6122 Busch Dr.,-118.81784282000,34.02443530000,Farm,,Certified Producers List,Verified,null,,,,Malibu,CA,90265
853,William Mckinley Elementary,349 West Valencia Avenue,-118.30983274000,34.16662594000,School Garden,Elementary,AHA,Verified,null,,,,Burbank,CA,91506
854,Silver Lake Farm,2833 Shadowlawn Ave.,-118.26842250000,34.10726726000,Farm,,Certified Producers List,Verified,null,,,,Silverlake,CA,90039
855,Meadow Green Elementary,12025 Grovedale Dr.,-117.98837909000,33.92203773000,School Garden,Elementary,Site Survey,Verified,null,,,,Whittier,CA,90604
856,Gibson,9650 East Palmdale Blvd,-117.95729835000,34.57974543000,School Garden,Elementary,Site Survey,Verified,null,,,,Palmdale,CA,93591
